Time (s),rv_z,rv_y,rv_x,la_z,la_y,la_x,la_r,rv_r,ra_x,ra_y,ra_z,ra_r,ID,TestID
-0.039930109258067274,0.087176158055469,-0.29966171756486837,-0.09715107185238875,-0.03194134715640612,-0.034482746124819885,0.089496143341117,-0.021701972831200955,0.30509468296887615,205.14390648807247,-148.63037695253834,362.6010019547583,240.84354695809924,2024-05-23-c-fl3,-c-
-0.03990510925806725,0.10540580380754518,-0.3066347436029685,-0.08624996764466147,-0.03987598025873271,-0.029651019887207086,0.07980630512199377,-0.02038450809380321,0.29932092880072375,199.6639183272493,-63.899595740697706,316.99919955269894,180.9308859138252,2024-05-23-c-fl3,-c-
-0.03985179753963259,0.11907526931941528,-0.30513469151988426,-0.07589686225301653,-0.042651335007243364,-0.0192691867141786,0.06583975074304041,-0.014047096706959028,0.29042069437116225,185.31045577843685,81.0540924224048,233.67700398747226,114.60176999208477,2024-05-23-c-fl3,-c-
-0.039796631975808044,0.12897269551496857,-0.2976123487416737,-0.06643110430017055,-0.040852811695327326,-0.010225177901100557,0.05148019610403042,-0.008262974193482986,0.2792137841121593,164.28338767092518,179.79618384160364,164.35904338618036,101.57215760336197,2024-05-23-c-fl3,-c-
-0.039752553548544206,0.1357103649667093,-0.28623808751666935,-0.05818070571927683,-0.03715039721282315,-0.0047300506719782365,0.036866699023548895,-0.0053491264271905425,0.2669222528223897,137.8373671267829,238.47037566454887,106.42202105665291,103.23639492927106,2024-05-23-c-fl3,-c-
-0.03969872651062198,0.13981408892930966,-0.27284832555616406,-0.051359549820845146,-0.03428128977755027,-0.0035913585832463846,0.021623129754208735,-0.006378278107799229,0.25473511593383563,108.55212160987139,265.15921474533695,58.64708078319486,99.79962347170704,2024-05-23-c-fl3,-c-
-0.03965034636503388,0.14177426435370444,-0.2588051804230808,-0.04603767579164267,-0.03224587954167904,-0.008625219731268008,0.008193608889497772,-0.012890124815889248,0.2435397929576668,78.56961316681009,269.9674813479295,20.5907717248612,88.33160898350826,2024-05-23-c-fl3,-c-
-0.0396000970977535,0.14207235741047133,-0.24493459180231628,-0.0422147707375172,-0.02866726632722774,-0.019989633215655223,-0.0006292838554367991,-0.024760810981088455,0.23388646919204528,48.50768887479179,262.570008943593,-7.970959725360946,72.38089018421226,2024-05-23-c-fl3,-c-
-0.03954979481519981,0.14117635968984382,-0.2316311939096667,-0.039899089137516636,-0.02133771234331701,-0.0345823163034899,-0.005394735288484963,-0.038905794255877924,0.22610484872423467,18.746703537123068,249.6661517888468,-27.600732416424744,55.744936500247775,2024-05-23-c-fl3,-c-
-0.0395001596665683,0.13951147547750425,-0.2190509910043768,-0.039052282617158124,-0.011067331768055771,-0.04862220795861605,-0.00837769356292676,-0.051752201929852915,0.2203509520148286,-7.9777209792034505,234.53764741481532,-39.365947066729824,40.33493702393557,2024-05-23-c-fl3,-c-
-0.03944991858496569,0.13743895629184621,-0.20726044354913042,-0.03940904346879029,-0.0017097934383405455,-0.05881809074407801,-0.010205181938360154,-0.060532599852598734,0.21649254636231324,-26.06334164019988,218.3846228317434,-44.46652342284019,25.5894570659643,2024-05-23-c-fl3,-c-
-0.03940002332740409,0.13526401444389563,-0.1962955431021478,-0.04037079901453147,0.0035099960797784074,-0.06197232535835007,-0.00944219000504546,-0.06267709245597275,0.21400629897491466,-30.365372485650035,201.74220741048643,-43.84889395185815,9.464895995079674,2024-05-23-c-fl3,-c-
-0.03935000510100242,0.13325325820533576,-0.18616923718902714,-0.041157762950708665,0.003913641344170091,-0.056728560617269386,-0.0039747625196058164,-0.056968563465682076,0.21211365862508352,-20.794550342021168,185.11645855477894,-38.387844550401454,-8.4459461478377,2024-05-23-c-fl3,-c-
-0.03929998752523308,0.13162442129753085,-0.1768669116276153,-0.041162436282086934,-0.00011154489434585246,-0.046316137969242666,0.006999882633270928,-0.04626000978903255,0.21013986734661672,-3.591282910637597,169.20443528979015,-29.507899697580097,-25.5474833003183,2024-05-23-c-fl3,-c-
-0.03925000997246253,0.13050165954425316,-0.16833180804099357,-0.04022907347512572,-0.0077059562432036655,-0.0382161618748284,0.021488606948989332,-0.03753920083174789,0.20782069249586926,12.430137267704016,155.0509833534087,-19.45024649333752,-39.196175446783485,2024-05-23-c-fl3,-c-
-0.039199994802410584,0.12987858795687254,-0.16044482767321994,-0.03863160478866978,-0.017497277851931746,-0.037671750386158886,0.03532350161989969,-0.036022044196438674,0.20531163586492443,21.237988552645866,143.77497250454874,-10.561761399412413,-49.33256712810049,2024-05-23-c-fl3,-c-
-0.039150001562178544,0.1296446747129874,-0.15303732517148425,-0.03681745685321436,-0.028047827185881946,-0.04203684559287618,0.04469981886875942,-0.039647518714948315,0.20295836987588056,21.522522977916125,135.77526427516625,-3.920228966326121,-57.28643499135433,2024-05-23-c-fl3,-c-
-0.039100000257485876,0.1296857563689154,-0.14595031562664887,-0.035191534724231394,-0.03738388280654056,-0.044963423160251204,0.048542875583523194,-0.0425241068814447,0.20109890990923182,14.4588278154996,130.30534944561927,1.5468769812809093,-64.09735461370181,2024-05-23-c-fl3,-c-
-0.03904999924320349,0.129998553719791,-0.13908980460786788,-0.03408375630501764,-0.04312769697746477,-0.04348385052177001,0.04775212138380195,-0.04165408889443489,0.2000357867631995,0.9543852493512421,125.86454110477227,8.411578067254295,-70.13125233651039,2024-05-23-c-fl3,-c-
