Time (s),rv_z,rv_y,rv_x,la_z,la_y,la_x,la_r,rv_r,ra_x,ra_y,ra_z,ra_r,ID,TestID
-0.039930109258067274,0.31696795825651763,0.11374737552411543,-0.3241490927101361,-0.030274540588649576,0.022452848746332243,-0.02789461538247813,0.01640581980415312,0.5004317015385622,-64.10279776736388,-163.40028625230275,-87.4868327308036,-66.65624091236046,2024-05-23-c-fl1,-c-
-0.03990510925806725,0.31314399619955186,0.1044450654142585,-0.3275866781668925,-0.03338941544886431,0.015321540036273396,-0.023579391844143135,0.009107424398448583,0.49837799303005786,15.46380171452,-194.23451097463885,-182.67807002367178,-2.421517731322444,2024-05-23-c-fl1,-c-
-0.03985179753963259,0.299800910413299,0.09205933283216788,-0.32306760367546034,-0.02909352192162218,0.014564639950898739,-0.0172949604470638,0.009099303317829932,0.483866857385026,154.27230916936887,-242.15360332425024,-353.0227877453785,178.45679412971813,2024-05-23-c-fl1,-c-
-0.039796631975808044,0.27894247658416205,0.07796511348734969,-0.3126243383867315,-0.02446170727783714,0.015592189890450747,-0.013910863289209902,0.010829181959499223,0.4599885227155792,255.30488898912353,-263.1599271682776,-484.1696782583734,327.722713157795,2024-05-23-c-fl1,-c-
-0.039752553548544206,0.2524847017466093,0.06347874852085626,-0.29800200591332354,-0.02198538398273872,0.015501288363097276,-0.014219294916667756,0.01103490842100352,0.4295418973493302,323.9821527990108,-259.14063073481236,-577.2419716292495,429.2852716279743,2024-05-23-c-fl1,-c-
-0.03969872651062198,0.2223190385803845,0.0497864588193846,-0.28069101424360576,-0.02097855685042556,0.013706792677349755,-0.01394112786284342,0.009397688115709069,0.3950733455856282,364.95095828749453,-233.31819995320507,-633.4030849956055,484.1218898436461,2024-05-23-c-fl1,-c-
-0.03965034636503388,0.190245152406196,0.03788233693105199,-0.26197180122134933,-0.02074500632273492,0.012020754102110232,-0.007600202772649334,0.008071716055291334,0.35883597748242757,382.23228090443706,-189.6228275163548,-655.7770381103014,497.52577339299836,2024-05-23-c-fl1,-c-
-0.0396000970977535,0.15784209392850151,0.028559584473265478,-0.24293267728993723,-0.02156349645852164,0.011579108793474457,0.005206133741234256,0.008302570619000416,0.32270225296798694,380.29826269068207,-132.191393113975,-649.5906936611649,477.65190223506085,2024-05-23-c-fl1,-c-
-0.03954979481519981,0.1263868421992267,0.022398606025171006,-0.2244068660890563,-0.022828714303318065,0.010358854010800833,0.01845158903029949,0.007928611594782087,0.288071206466744,365.1144564803037,-66.25000836435514,-620.577431567166,434.4985118595093,2024-05-23-c-fl1,-c-
-0.0395001596665683,0.0968851099309322,0.019669992042346672,-0.2068861227786821,-0.023648851814862704,0.005379280877445103,0.025448285649962626,0.0035102531642922097,0.2558568982835768,343.52971713787787,0.523014469430688,-573.0997260287555,377.48354960373666,2024-05-23-c-fl1,-c-
