Time (s),rv_z,rv_y,rv_x,la_z,la_y,la_x,la_r,rv_r,ra_x,ra_y,ra_z,ra_r,ID,TestID
-0.039930109258067274,0.10925500568807263,0.04003938181271018,0.2974758800239524,0.07126391857714867,-0.03089968612674071,0.039598926483892044,0.003044052605345793,0.2843950799078554,-167.64048588656865,58.74813098056162,-449.2275148069173,268.70645305767795,2024-05-23-c-fm2,-c-
-0.03990510925806725,0.08734909608907271,0.04268506668286925,0.2891410435918501,0.08025504204850967,-0.024535495320127554,0.05208947973153599,0.01578229598248304,0.2747513638642805,-203.45383511470635,57.718667180148955,-474.31874043435715,305.1681382982066,2024-05-23-c-fm2,-c-
-0.03985179753963259,0.06293406392732874,0.045227805172987044,0.27722487223693393,0.061505001956370486,-0.009322860104125863,0.0509936733830163,0.022168592213542282,0.26343382791187747,-267.379947080228,56.315347107814155,-511.0087818688624,365.6844469614943,2024-05-23-c-fm2,-c-
-0.039796631975808044,0.03735915018487819,0.047733158035912625,0.2624974246082793,0.03430944147209411,0.005413701061392495,0.04275060978558834,0.024452568188270463,0.2520310595549037,-316.0231475835471,55.42023384290694,-521.1660530503545,398.5443794687167,2024-05-23-c-fm2,-c-
-0.039752553548544206,0.011928390904984973,0.0501863851995397,0.24571693320303106,0.009631270620001603,0.011547876342035801,0.03049733101745683,0.020021025107793355,0.24179207170938374,-349.9388531520569,53.061894532471484,-507.3961591242252,405.5164051070306,2024-05-23-c-fm2,-c-
-0.03969872651062198,-0.012269533444852598,0.052455904131421725,0.22759791501752533,-0.007044351371795821,0.005912113757937099,0.017871198819407907,0.007485523167443553,0.23345676055868772,-370.94864072714523,46.754322396757736,-474.95404757678733,391.7221087961031,2024-05-23-c-fm2,-c-
-0.03965034636503388,-0.034456081570001934,0.054278374081477405,0.2087164448547682,-0.014687703744545588,-0.007387750143004079,0.008483339690993491,-0.009090372439644612,0.22716544895334875,-382.59552884964364,34.26606825618665,-429.74513362943605,364.1758370840353,2024-05-23-c-fm2,-c-
-0.0396000970977535,-0.05413311452510425,0.05529906759930229,0.1894327378570126,-0.014785214453496315,-0.01975903577616256,0.004396698134734062,-0.021801721422090692,0.22252372070177887,-388.8359195092277,14.855848719881418,-376.7149983599404,330.08284654503046,2024-05-23-c-fm2,-c-
-0.03954979481519981,-0.07101664912330387,0.05518051559572739,0.16992722862829704,-0.00960191405095323,-0.023857464341911994,0.006244287397988907,-0.02403579737942052,0.2188585128398489,-391.92109481692506,-9.868795726662054,-319.93835629613403,295.4530169670939,2024-05-23-c-fm2,-c-
-0.0395001596665683,-0.08501601787202538,0.053728744668897856,0.15033500409977169,-0.002161437382598108,-0.017485332582069302,0.013203798968447061,-0.014533287944121676,0.215562223902249,-391.68261900813417,-36.5360826299282,-263.39847193188933,264.00533598488227,2024-05-23-c-fm2,-c-
-0.03944991858496569,-0.09624556403380037,0.050943463974996266,0.13085334245193522,0.0036977433766890444,-0.0032415171485851157,0.022968869742394316,0.002759449803151459,0.21231925699704812,-387.004867024736,-61.793593291713734,-211.06871138273928,236.97063067941505,2024-05-23-c-fm2,-c-
-0.03940002332740409,-0.10501195672760673,0.046965941981988106,0.11172889312174969,0.004526622184231804,0.014499306773943843,0.03269683862763778,0.022135408592965256,0.2091171178301303,-377.7659552392534,-83.46406898745606,-165.93531506005343,214.03155809607412,2024-05-23-c-fm2,-c-
-0.03935000510100242,-0.111728163257113,0.04201361371851222,0.09317112265246152,-0.0014775429740116197,0.03143197514575835,0.03916193266425791,0.03835630326624129,0.2061201830324047,-365.0793396859582,-99.99814923464032,-128.50126575299043,193.92867174903367,2024-05-23-c-fm2,-c-
-0.03929998752523308,-0.11675115102021295,0.03638268370078559,0.07531533487760556,-0.013047228198115032,0.0430771795105549,0.03949351183333277,0.04694914781973103,0.20350786538594648,-349.86143959678236,-109.6668717569189,-96.1812783176572,174.22508082980156,2024-05-23-c-fm2,-c-
-0.03925000997246253,-0.12023535880618581,0.030463483185081817,0.058279354417235,-0.025201627192043066,0.045809092387663064,0.033897768658050914,0.04572732441606475,0.20132381138359498,-331.6327451125524,-111.40311232154944,-64.87421189497115,151.92149887451833,2024-05-23-c-fm2,-c-
-0.039199994802410584,-0.12212763992701707,0.024658929110892125,0.042246436090802086,-0.03253173777195262,0.03943295643485145,0.026105396010429438,0.03636170079778689,0.19939661765153066,-308.7246592667557,-106.49226822197457,-31.802921145823664,125.26049164405158,2024-05-23-c-fm2,-c-
-0.039150001562178544,-0.12230471863807509,0.019230813005145855,0.02750126421501127,-0.03381762101163718,0.02799652576130318,0.020111891023772782,0.023725476160046055,0.19738577129650503,-279.3347987885286,-98.42984968174892,3.036391877604302,94.58175988978486,2024-05-23-c-fm2,-c-
-0.039100000257485876,-0.12071306845656345,0.01423250078497875,0.01440733193640115,-0.03181024976583141,0.017977277077227516,0.01734550079932265,0.013834102228119316,0.19490042109318095,-242.47525742472232,-90.20564959747293,37.896055557089255,61.47468955692997,2024-05-23-c-fm2,-c-
-0.03904999924320349,-0.11740418079967287,0.009626804687660105,0.0033481141969910685,-0.028922944857944,0.015094718279748842,0.016685636908295387,0.011442722417904783,0.19159114428364485,-198.56858649411862,-81.42255282986974,70.89324350145438,28.04100879499409,2024-05-23-c-fm2,-c-
-0.03900000062216387,-0.11251281182372462,0.0055068021442533435,-0.005355150988558557,-0.025518683308690837,0.02063617034754639,0.017302788771549837,0.017489109683025528,0.18721143521497094,-149.75591002647562,-68.09446085084994,100.0545536551702,-3.1100752392542934,2024-05-23-c-fm2,-c-
