Time (s),rv_z,rv_y,rv_x,la_z,la_y,la_x,la_r,rv_r,ra_x,ra_y,ra_z,ra_r,ID,TestID
-0.039930109258067274,0.04075383476495923,-0.3530176063154656,0.35797211329436507,-0.010953033282804933,-0.07347386452196913,0.05266027465258222,-0.07266109042525071,0.44427917259854843,-333.29873030910795,205.60265713824802,-264.4503388681218,283.886911080293,2024-05-23-r-fm3,-r-
-0.03990510925806725,0.027921049922862762,-0.3429124887693285,0.34006510216772573,-0.010715389453071114,-0.06427207852791772,0.043578756797127347,-0.06405570219863477,0.4244635033792412,-402.42500486372654,301.7203089437427,-242.93003812357148,370.78473509427556,2024-05-23-r-fm3,-r-
-0.03985179753963259,0.017240295155221384,-0.3231956060426417,0.31524546358562433,-0.005009521369847031,-0.0535169626024633,0.033252258034365385,-0.05347679330838806,0.3932988124708159,-519.5304482574177,470.1303812379062,-208.9533336590482,543.8182077254521,2024-05-23-r-fm3,-r-
-0.039796631975808044,0.007805180759577337,-0.2962494812670878,0.2856279081196156,0.002395488718227201,-0.04357234359069284,0.01954858286770387,-0.04350831814996703,0.3538685178820194,-594.7080098701433,592.8783061488397,-190.57720032887232,673.5616500907729,2024-05-23-r-fm3,-r-
-0.039752553548544206,-0.0010379606750463982,-0.26425780604930726,0.25329051337624137,0.010065386768414189,-0.036124291870146874,0.0030634061862052564,-0.035754208655260244,0.309209153283406,-629.4693535517687,673.9787683264242,-182.1201959580222,752.0559533413856,2024-05-23-r-fm3,-r-
-0.03969872651062198,-0.009627374633605409,-0.22920163505599467,0.22019682354206996,0.015636564402398773,-0.03189521665246409,-0.012253026337806554,-0.03104048304373641,0.2622336421343716,-627.5844803900092,717.9319816919569,-176.83550724678034,781.3020562973867,2024-05-23-r-fm3,-r-
-0.03965034636503388,-0.017942047197104943,-0.19281463850166075,0.18804791611487173,0.015880783372263882,-0.030483411843000074,-0.02065995757404199,-0.029497754688395106,0.21560730981550266,-595.3124346567604,730.3949474590629,-167.98699410487168,767.9658817175883,2024-05-23-r-fm3,-r-
-0.0396000970977535,-0.025646609841473062,-0.15651217093163752,0.1581814308540253,0.00917287765005008,-0.03073793432766092,-0.020112701102569245,-0.0303603385972675,0.17165911684755558,-539.5801472855336,718.4211116505592,-150.662041327411,721.1433371302762,2024-05-23-r-fm3,-r-
-0.03954979481519981,-0.032228787127226474,-0.12132255795815403,0.1316057521639499,-0.0025128962084292605,-0.033341904479203266,-0.015302958244825825,-0.03395143726173089,0.13243308519221667,-465.9017419457597,689.6033587560563,-123.01794454424316,650.5145288221731,2024-05-23-r-fm3,-r-
-0.0395001596665683,-0.03716894009327773,-0.08790186567758117,0.10910710743708107,-0.013122090983581622,-0.04096045476623955,-0.012984754248190011,-0.0422851164920125,0.09997864838490739,-378.7997005919253,649.908490897023,-86.27104358846188,565.2500263319968,2024-05-23-r-fm3,-r-
-0.03944991858496569,-0.04007642728345291,-0.056681739490001104,0.09124163288238937,-0.015657483620490978,-0.05416779924031889,-0.015281428681825408,-0.05559386618663309,0.0768018843464773,-284.8398086008884,601.9545929566556,-43.53909922954084,473.9173151280854,2024-05-23-r-fm3,-r-
-0.03940002332740409,-0.04074338581361195,-0.028056437003465124,0.07813897735462448,-0.0075157821213158865,-0.06872357994490608,-0.018064040603412646,-0.06955606249469037,0.0654537006858095,-194.2772949047057,545.8571921422784,2.077422211077625,384.16875675487563,2024-05-23-r-fm3,-r-
-0.03935000510100242,-0.039089220859725146,-0.002446050897322933,0.06932975416955131,0.007184933706539984,-0.07734755390145376,-0.014666966471754285,-0.07704342350768267,0.06547121611560557,-117.63286544702433,482.0968396266819,49.094583800588566,301.7208626290973,2024-05-23-r-fm3,-r-
