Time,Clenched Hard 1,Clenched Hard 2,Clenched Hard 3,Clenched Med 1,Clenched Med 2,Clenched Med 3,Clenched Light 1,Clenched Light 2,Clenched Light 3,Relaxed Hard 1,Relaxed Hard 2,Relaxed Hard 3,Relaxed Med 1,Relaxed Med 2,Relaxed Med 3,Relaxed Light 1,Relaxed Light 2,Relaxed Light 3
-17.0,-0.104073673823735,-0.0613929830569394,-0.00225126726618735,-0.0302841288031686,0.00304405260534579,-0.0143388466062415,0.0164058198041531,-0.0142258369152664,-0.0217019728312009,-0.0381428099729146,-0.072912960319689,0.0668881469396437,0.068507612211763,0.015594804617429,-0.0726610904252507,0.0141638264152882,0.0383080146821159,-0.00475048330649052
-16.962830593280916,-0.0891078203315043,-0.0501986144430726,-0.0160203936114665,-0.0305465009226305,0.015782295982483,-0.0154459369776573,0.00910742439844858,-0.0176353847051118,-0.0203845080938032,-0.0381002977475468,-0.087894075429299,0.0701773022609818,0.0516186094630389,0.0229904557904967,-0.0640557021986347,0.0237633798553368,0.0336902416961578,-0.01032141982005
-16.92566118656183,-0.0507788454496772,-0.022179769465569,-0.0146062833326303,-0.0335378114086405,0.0221685922135422,-0.00188651303023623,0.00909930331782993,-0.0234089200428491,-0.014047096706959,-0.0254597585948506,-0.091664586965805,0.0618937264024318,0.0238912168364112,0.0228554928885391,-0.053476793308388,0.0170260902933379,0.0205697214804032,-0.0178527700343148
-16.888491779842745,-0.009380537780315,0.00655293041993787,-0.00972853511285903,-0.0339695359934109,0.0244525681882704,0.0110869536483044,0.0108291819594992,-0.0280075096095426,-0.00826297419348298,-0.0103094773910716,-0.0836169163853698,0.0455518160779642,-0.00600843054209987,0.0183419257593955,-0.043508318149967,0.00848955810462553,0.00240355158822391,-0.0248776870215073
-16.851322373123658,0.0229311034486534,0.0247199424932141,-0.0064043465663815,-0.0268385326693676,0.0200210251077933,0.0155511287763319,0.0110349084210035,-0.0293976659149161,-0.00534912642719054,0.00128085672351963,-0.0645850495013221,0.0240646187313544,-0.0301992007844653,0.010947221078695,-0.0357542086552602,0.00425608175495523,-0.0151748492176247,-0.0279928020526208
-16.814152966404574,0.0434778413865079,0.0278356967026292,-0.00680777005271138,-0.0114354447559108,0.00748552316744355,0.0105705380797077,0.00939768811570906,-0.0269183322505429,-0.00637827810779922,0.00698858003095037,-0.0400020462690565,0.00264389089579109,-0.0430833724312028,0.00261421832484642,-0.0310404830437364,0.0032345769800165,-0.026144234185677,-0.0250587386624663
-16.77698355968549,0.0554014811058015,0.018670375852304,-0.011005331130498,0.00670912470098528,-0.00909037243964461,0.000182060205361489,0.00807171605529133,-0.021001864215519,-0.0128901248158892,0.00803562465678409,-0.017220470456196,-0.0123592746395164,-0.0417742746654925,-0.0043076636984991,-0.0294977546883951,0.000389157197061451,-0.0267244283860801,-0.0165837890084613
-16.739814152966403,0.0610194886819477,0.00380063175484818,-0.0172791841253114,0.01912714074801,-0.0218017214220906,-0.0100214209394339,0.00830257061900041,-0.0126705985406399,-0.0247608109810884,0.00688171551387672,-0.00161725919941602,-0.0164852306356604,-0.0275350272347522,-0.00844278268877574,-0.0303603385972675,-0.00727446364990796,-0.0164032800014142,-0.00514176798145082
-16.70264474624732,0.0591129406402227,-0.0104335281014608,-0.0232238524444536,0.0200603681219962,-0.0240357973794205,-0.0157697182501002,0.00792861159478208,-0.00385390063304469,-0.0389057942558779,0.00431363180718613,0.0051402639500514,-0.00848906932776982,-0.00636411113223167,-0.00939422924133814,-0.0339514372617308,-0.0177053733462321,0.00113619244549856,0.00579120012135436
-16.665475339528236,0.047671400948773,-0.0185560727153469,-0.0272615768664926,0.010265745372509,-0.0145332879441216,-0.0153282317561994,0.0035102531642922,0.00254686632756045,-0.0517522019298529,-0.000411217568903943,0.00432788356413782,0.00916976821837556,0.0145952546825519,-0.00636813365711763,-0.0422851164920125,-0.0258115505830623,0.0173526300559458,0.0132062217971652
